race_name,short_race_name,date,lap,driver_ID,driver,section,speed_mph
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,82,30,"DeFrancesco, Devlin",lap_speed_mph,76.987
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,82,30,"DeFrancesco, Devlin",S14_SF_to_PI,97.48
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,82,30,"DeFrancesco, Devlin",S16_AltSF_to_PI,72.508
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S03_Turns2_3,126.161
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S04_Turn4,85.065
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S05_Turns5_8,70.175
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S06_Turn9,63.198
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S07_Turn9a,130.429
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S08_Turn10,89.268
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S09_Turns11_12,122.848
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S10_Turns13_14,81.85
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S11_FS_PI,141.221
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",lap_speed_mph,93.05
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S12_PI_to_PO,31.107
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S13_PO_to_SF,97.784
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,83,30,"DeFrancesco, Devlin",S15_PO_to_AltSF,96.857
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S01_FS_PO,158.771
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S02_Turn1,85.149
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S03_Turns2_3,128.483
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S04_Turn4,91.155
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S05_Turns5_8,71.471
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S06_Turn9,64.721
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S07_Turn9a,132.099
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S08_Turn10,87.719
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S09_Turns11_12,123.808
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S10_Turns13_14,82.677
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",S11_FS_PI,140.226
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,84,30,"DeFrancesco, Devlin",lap_speed_mph,102.338
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S01_FS_PO,151.369
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S02_Turn1,84.622
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S03_Turns2_3,129.246
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S04_Turn4,90.036
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S05_Turns5_8,70.692
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S06_Turn9,64.485
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S07_Turn9a,132.31
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S08_Turn10,89.39
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S09_Turns11_12,124.008
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S10_Turns13_14,82.036
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",S11_FS_PI,140.405
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,85,30,"DeFrancesco, Devlin",lap_speed_mph,101.925
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S01_FS_PO,151.223
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S02_Turn1,85.196
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S03_Turns2_3,128.517
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S04_Turn4,90.357
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S05_Turns5_8,71.51
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S06_Turn9,64.673
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S07_Turn9a,132.78
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S08_Turn10,88.028
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S09_Turns11_12,123.285
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S10_Turns13_14,82.592
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",S11_FS_PI,140.935
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,86,30,"DeFrancesco, Devlin",lap_speed_mph,102.112
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S01_FS_PO,152.916
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S02_Turn1,86.202
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S03_Turns2_3,132.158
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S04_Turn4,91.956
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S05_Turns5_8,71.42
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S06_Turn9,64.855
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S07_Turn9a,133.055
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S08_Turn10,89.066
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S09_Turns11_12,123.309
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S10_Turns13_14,82.161
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",S11_FS_PI,140.932
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,87,30,"DeFrancesco, Devlin",lap_speed_mph,102.78
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S01_FS_PO,149.773
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S02_Turn1,83.976
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S03_Turns2_3,130.703
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S04_Turn4,93.107
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S05_Turns5_8,72.154
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S06_Turn9,64.307
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S07_Turn9a,131.852
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S08_Turn10,88.851
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S09_Turns11_12,125.151
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S10_Turns13_14,82.681
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",S11_FS_PI,141.2
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,88,30,"DeFrancesco, Devlin",lap_speed_mph,102.584
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S01_FS_PO,150.659
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S02_Turn1,85.496
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S03_Turns2_3,131.46
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S04_Turn4,91.713
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S05_Turns5_8,71.985
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S06_Turn9,64.743
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S07_Turn9a,132.214
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S08_Turn10,88.314
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S09_Turns11_12,123.293
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S10_Turns13_14,82.093
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",S11_FS_PI,141.406
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,89,30,"DeFrancesco, Devlin",lap_speed_mph,102.512
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S01_FS_PO,150.017
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S02_Turn1,86.361
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S03_Turns2_3,131.458
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S04_Turn4,89.918
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S05_Turns5_8,70.529
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S06_Turn9,64.338
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S07_Turn9a,119.39
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S08_Turn10,75.138
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S09_Turns11_12,121.387
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S10_Turns13_14,80.894
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",S11_FS_PI,142.121
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,90,30,"DeFrancesco, Devlin",lap_speed_mph,99.253
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S01_FS_PO,145.97
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S02_Turn1,83.991
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S03_Turns2_3,130.232
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S04_Turn4,91.459
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S05_Turns5_8,70.354
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S06_Turn9,64.113
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S07_Turn9a,131.173
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S08_Turn10,87.424
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S09_Turns11_12,122.855
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S10_Turns13_14,81.552
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",S11_FS_PI,142.912
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,91,30,"DeFrancesco, Devlin",lap_speed_mph,101.453
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S01_FS_PO,153.996
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S02_Turn1,85.326
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S03_Turns2_3,131.36
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S04_Turn4,92.233
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S05_Turns5_8,71.239
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S06_Turn9,63.891
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S07_Turn9a,132.768
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S08_Turn10,89.504
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S09_Turns11_12,125.028
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S10_Turns13_14,82.21
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",S11_FS_PI,141.645
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,92,30,"DeFrancesco, Devlin",lap_speed_mph,102.719
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S01_FS_PO,153.648
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S02_Turn1,85.821
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S03_Turns2_3,132.696
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S04_Turn4,92.759
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S05_Turns5_8,70.122
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S06_Turn9,63.728
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S07_Turn9a,132.534
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S08_Turn10,89.596
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S09_Turns11_12,125.094
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S10_Turns13_14,81.921
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",S11_FS_PI,142.26
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,93,30,"DeFrancesco, Devlin",lap_speed_mph,102.657
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S01_FS_PO,153.678
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S02_Turn1,86.052
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S03_Turns2_3,131.534
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S04_Turn4,91.427
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S05_Turns5_8,71.596
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S06_Turn9,63.614
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S07_Turn9a,132.281
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S08_Turn10,88.395
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S09_Turns11_12,121.57
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S10_Turns13_14,80.454
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",S11_FS_PI,141.652
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,94,30,"DeFrancesco, Devlin",lap_speed_mph,102.092
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S01_FS_PO,152.393
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S02_Turn1,86.219
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S03_Turns2_3,131.477
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S04_Turn4,92.008
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S05_Turns5_8,71.557
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S06_Turn9,63.997
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S07_Turn9a,130.787
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S08_Turn10,87.206
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S09_Turns11_12,124.771
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S10_Turns13_14,82.303
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",S11_FS_PI,142.98
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,95,30,"DeFrancesco, Devlin",lap_speed_mph,102.511
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S01_FS_PO,151.683
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S02_Turn1,84.665
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S03_Turns2_3,112.207
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S04_Turn4,81.946
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S05_Turns5_8,70.515
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S06_Turn9,63.941
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S07_Turn9a,131.728
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S08_Turn10,87.581
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S09_Turns11_12,125.087
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S10_Turns13_14,81.997
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",S11_FS_PI,141.964
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,96,30,"DeFrancesco, Devlin",lap_speed_mph,99.388
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S01_FS_PO,154.367
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S02_Turn1,85.491
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S03_Turns2_3,131.491
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S04_Turn4,91.048
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S05_Turns5_8,70.807
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S06_Turn9,63.535
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S07_Turn9a,132.233
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S08_Turn10,86.822
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S09_Turns11_12,121.243
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S10_Turns13_14,82.397
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",S11_FS_PI,143.212
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,97,30,"DeFrancesco, Devlin",lap_speed_mph,102.085
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S01_FS_PO,153.653
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S02_Turn1,84.613
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S03_Turns2_3,131.438
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S04_Turn4,90.304
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S05_Turns5_8,71.498
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S06_Turn9,64.355
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S07_Turn9a,132.013
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S08_Turn10,87.706
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S09_Turns11_12,123.981
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S10_Turns13_14,82.538
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",S11_FS_PI,142.349
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,98,30,"DeFrancesco, Devlin",lap_speed_mph,102.341
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S01_FS_PO,154.001
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S02_Turn1,85.352
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S03_Turns2_3,132.269
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S04_Turn4,92.904
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S05_Turns5_8,71.762
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S06_Turn9,64.297
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S07_Turn9a,137.055
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S08_Turn10,88.272
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S09_Turns11_12,124.335
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S10_Turns13_14,82.28
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",S11_FS_PI,146.581
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,99,30,"DeFrancesco, Devlin",lap_speed_mph,103.418
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,30,"DeFrancesco, Devlin",S01_FS_PO,136.558
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,30,"DeFrancesco, Devlin",S02_Turn1,67.473
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,30,"DeFrancesco, Devlin",S03_Turns2_3,59.887
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,100,30,"DeFrancesco, Devlin",S04_Turn4,53.509
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S01_FS_PO,150.634
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S02_Turn1,69.34
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S03_Turns2_3,114.034
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S04_Turn4,81.919
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S05_Turns5_8,53.125
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S06_Turn9,54.201
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S07_Turn9a,87.129
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S08_Turn10,57.284
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S09_Turns11_12,79.201
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,9,"Dixon, Scott",S10_Turns13_14,59.131
