race_name,short_race_name,date,lap,driver_ID,driver,section,time_s
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S01_FS_PO,3.357
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S02_Turn1,8.1142
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S03_Turns2_3,12.4734
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S04_Turn4,8.8725
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S05_Turns5_8,15.3694
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S06_Turn9,5.0884
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S07_Turn9a,9.6838
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S08_Turn10,7.0905
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S09_Turns11_12,7.706
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S10_Turns13_14,11.4077
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",S11_FS_PI,7.5286
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,1,51,"Abel, Jacob",lap_total_time_s,96.6915
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S01_FS_PO,5.2742
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S02_Turn1,8.5791
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S03_Turns2_3,35.6905
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S04_Turn4,6.2864
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S05_Turns5_8,9.61
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S06_Turn9,4.2365
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S07_Turn9a,12.296
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S08_Turn10,8.9114
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S09_Turns11_12,8.9791
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S10_Turns13_14,12.1701
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",S11_FS_PI,4.7759
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,2,51,"Abel, Jacob",lap_total_time_s,116.8092
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S01_FS_PO,7.1958
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S02_Turn1,9.4454
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S03_Turns2_3,22.3556
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S04_Turn4,7.6754
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S05_Turns5_8,12.7168
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S06_Turn9,5.2657
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S07_Turn9a,14.9623
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S08_Turn10,8.827
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S09_Turns11_12,7.778
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",lap_total_time_s,131.898
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,3,51,"Abel, Jacob",S14_SF_to_PI,108.0031
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S03_Turns2_3,21.0096
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S04_Turn4,8.1309
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S05_Turns5_8,11.3869
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S06_Turn9,4.6547
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S07_Turn9a,11.0199
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S08_Turn10,8.465
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S09_Turns11_12,8.6403
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S10_Turns13_14,12.7461
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S11_FS_PI,10.6964
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",lap_total_time_s,113.5983
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S12_PI_to_PO,34.62
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,4,51,"Abel, Jacob",S13_PO_to_SF,102.8732
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S01_FS_PO,6.3192
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S02_Turn1,8.6125
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S03_Turns2_3,15.5093
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S04_Turn4,7.6938
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S05_Turns5_8,10.533
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S06_Turn9,4.8585
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S07_Turn9a,16.2513
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S08_Turn10,9.0724
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S09_Turns11_12,9.0883
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S10_Turns13_14,14.4604
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",S11_FS_PI,10.1162
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,5,51,"Abel, Jacob",lap_total_time_s,112.5149
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S01_FS_PO,7.0997
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S02_Turn1,8.0426
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S03_Turns2_3,11.609
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S04_Turn4,7.4086
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S05_Turns5_8,11.2249
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S06_Turn9,4.9404
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S07_Turn9a,12.5793
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S08_Turn10,8.4047
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S09_Turns11_12,7.9442
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S10_Turns13_14,11.6284
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",S11_FS_PI,8.3023
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,6,51,"Abel, Jacob",lap_total_time_s,99.1841
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S01_FS_PO,7.0579
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S02_Turn1,7.679
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S03_Turns2_3,8.831
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S04_Turn4,7.3165
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S05_Turns5_8,9.5363
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S06_Turn9,4.1041
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S07_Turn9a,11.7709
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S08_Turn10,7.0773
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S09_Turns11_12,7.0839
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S10_Turns13_14,11.0231
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",S11_FS_PI,4.1517
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,7,51,"Abel, Jacob",lap_total_time_s,85.6317
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S01_FS_PO,3.2685
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S02_Turn1,6.9109
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S03_Turns2_3,6.9824
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S04_Turn4,5.5669
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S05_Turns5_8,9.6657
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S06_Turn9,4.249
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S07_Turn9a,7.0425
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S08_Turn10,5.7558
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S09_Turns11_12,5.1879
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S10_Turns13_14,8.9297
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",S11_FS_PI,4.2167
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,8,51,"Abel, Jacob",lap_total_time_s,67.776
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S01_FS_PO,3.0068
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S02_Turn1,6.4498
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S03_Turns2_3,6.7401
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S04_Turn4,5.3596
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S05_Turns5_8,8.9167
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S06_Turn9,4.0802
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S07_Turn9a,6.7031
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S08_Turn10,5.9087
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S09_Turns11_12,5.157
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S10_Turns13_14,8.8728
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",S11_FS_PI,4.1173
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,9,51,"Abel, Jacob",lap_total_time_s,65.3121
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S01_FS_PO,2.9739
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S02_Turn1,6.6224
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S03_Turns2_3,7.5663
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S04_Turn4,5.4866
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S05_Turns5_8,8.756
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S06_Turn9,3.8929
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S07_Turn9a,6.7859
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S08_Turn10,5.4862
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S09_Turns11_12,5.0966
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S10_Turns13_14,8.6698
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",S11_FS_PI,4.1208
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,10,51,"Abel, Jacob",lap_total_time_s,65.4574
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S01_FS_PO,2.9507
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S02_Turn1,6.4621
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S03_Turns2_3,6.7508
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S04_Turn4,5.0845
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S05_Turns5_8,8.7011
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S06_Turn9,3.8216
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S07_Turn9a,6.7662
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S08_Turn10,5.4617
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S09_Turns11_12,5.1341
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S10_Turns13_14,8.6702
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",S11_FS_PI,4.1313
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,11,51,"Abel, Jacob",lap_total_time_s,63.9343
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S01_FS_PO,2.9617
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S02_Turn1,6.4703
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S03_Turns2_3,6.7992
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S04_Turn4,4.9958
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S05_Turns5_8,8.6156
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S06_Turn9,3.9086
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S07_Turn9a,6.7521
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S08_Turn10,5.3317
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S09_Turns11_12,5.1401
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S10_Turns13_14,8.6939
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",S11_FS_PI,4.1469
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,12,51,"Abel, Jacob",lap_total_time_s,63.8159
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S01_FS_PO,2.9573
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S02_Turn1,6.4925
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S03_Turns2_3,6.8274
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S04_Turn4,4.9884
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S05_Turns5_8,8.6041
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S06_Turn9,3.923
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S07_Turn9a,6.6758
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S08_Turn10,5.2567
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S09_Turns11_12,5.1081
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S10_Turns13_14,8.754
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",S11_FS_PI,4.1513
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,13,51,"Abel, Jacob",lap_total_time_s,63.7386
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S01_FS_PO,2.9871
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S02_Turn1,6.5426
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S03_Turns2_3,6.824
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S04_Turn4,5.0254
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S05_Turns5_8,8.6215
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S06_Turn9,3.8905
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S07_Turn9a,6.7173
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S08_Turn10,5.2945
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S09_Turns11_12,5.0821
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S10_Turns13_14,8.7155
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",S11_FS_PI,4.1641
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,14,51,"Abel, Jacob",lap_total_time_s,63.8646
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S01_FS_PO,2.956
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S02_Turn1,6.5326
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S03_Turns2_3,6.9522
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S04_Turn4,4.8814
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S05_Turns5_8,8.6357
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S06_Turn9,3.9185
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S07_Turn9a,6.7353
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S08_Turn10,5.3805
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S09_Turns11_12,5.156
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S10_Turns13_14,8.7676
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",S11_FS_PI,4.1698
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,15,51,"Abel, Jacob",lap_total_time_s,64.0856
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S01_FS_PO,2.9193
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S02_Turn1,6.441
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S03_Turns2_3,6.8665
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S04_Turn4,4.9523
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S05_Turns5_8,8.6241
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S06_Turn9,3.9245
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S07_Turn9a,6.7316
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S08_Turn10,5.3494
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S09_Turns11_12,5.151
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S10_Turns13_14,8.8802
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",S11_FS_PI,4.1894
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,16,51,"Abel, Jacob",lap_total_time_s,64.0293
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S01_FS_PO,2.9231
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S02_Turn1,6.5292
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S03_Turns2_3,6.8564
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S04_Turn4,4.8769
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S05_Turns5_8,8.6424
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S06_Turn9,3.8989
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S07_Turn9a,6.7942
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S08_Turn10,5.2008
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S09_Turns11_12,5.143
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S10_Turns13_14,8.7571
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",S11_FS_PI,4.1753
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,17,51,"Abel, Jacob",lap_total_time_s,63.7973
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S01_FS_PO,2.9433
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S02_Turn1,6.5622
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S03_Turns2_3,6.8682
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S04_Turn4,5.0336
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S05_Turns5_8,8.6108
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S06_Turn9,3.8962
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S07_Turn9a,6.7613
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S08_Turn10,5.3411
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S09_Turns11_12,5.2021
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S10_Turns13_14,8.7858
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",S11_FS_PI,4.1794
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,18,51,"Abel, Jacob",lap_total_time_s,64.184
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S01_FS_PO,2.9175
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S02_Turn1,6.4902
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S03_Turns2_3,6.813
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S04_Turn4,4.9766
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S05_Turns5_8,8.6167
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S06_Turn9,3.9332
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S07_Turn9a,6.728
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S08_Turn10,5.1847
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S09_Turns11_12,5.1016
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S10_Turns13_14,8.8815
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",S11_FS_PI,4.2272
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,19,51,"Abel, Jacob",lap_total_time_s,63.8702
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,20,51,"Abel, Jacob",S01_FS_PO,2.9427
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,20,51,"Abel, Jacob",S02_Turn1,6.5114
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,20,51,"Abel, Jacob",S03_Turns2_3,6.8886
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,20,51,"Abel, Jacob",S04_Turn4,4.9066
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,20,51,"Abel, Jacob",S05_Turns5_8,8.6409
Firestone Grand Prix of St. Petersburg,stpete,2-Mar-2025,20,51,"Abel, Jacob",S06_Turn9,3.9218
